YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2013,2013,FL,Florida,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,196.0,196,,,194.3,197.6,Overall,Overall,,,,,POINT (-81.92896053899966 28.932040377000476),,12,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2010,2010,DE,Delaware,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,232.2,232.2,,,222.7,241.6,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),,10,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2018,2018,FL,Florida,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,197.9,197.9,,,196.3,199.4,Overall,Overall,,,,,POINT (-81.92896053899966 28.932040377000476),,12,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2011,2011,HI,Hawaii,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,181.0,181,,,174.6,187.5,Overall,Overall,,,,,POINT (-157.85774940299973 21.304850435000446),,15,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2017,2017,GA,Georgia,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,237.7,237.7,,,234.7,240.7,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2012,2012,HI,Hawaii,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,181.1,181.1,,,174.7,187.4,Overall,Overall,,,,,POINT (-157.85774940299973 21.304850435000446),,15,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2014,2014,GA,Georgia,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,241.9,241.9,,,238.7,245.1,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2018,2018,GA,Georgia,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,236.3,236.3,,,233.3,239.2,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2010,2010,GA,Georgia,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,261.3,261.3,,,257.7,264.8,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2018,2018,HI,Hawaii,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,175.7,175.7,,,169.8,181.6,Overall,Overall,,,,,POINT (-157.85774940299973 21.304850435000446),,15,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2012,2012,GA,Georgia,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,240.7,240.7,,,237.4,244,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2017,2017,HI,Hawaii,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,180.2,180.2,,,174,186.3,Overall,Overall,,,,,POINT (-157.85774940299973 21.304850435000446),,15,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2016,2016,GA,Georgia,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,242.7,242.7,,,239.7,245.8,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2013,2013,HI,Hawaii,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,186.9,186.9,,,180.5,193.4,Overall,Overall,,,,,POINT (-157.85774940299973 21.304850435000446),,15,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2013,2013,GA,Georgia,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,240.9,240.9,,,237.6,244.1,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2015,2015,GA,Georgia,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,244.1,244.1,,,241,247.3,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2014,2014,HI,Hawaii,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,183.2,183.2,,,176.9,189.5,Overall,Overall,,,,,POINT (-157.85774940299973 21.304850435000446),,15,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2015,2015,HI,Hawaii,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,184.3,184.3,,,178,190.6,Overall,Overall,,,,,POINT (-157.85774940299973 21.304850435000446),,15,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2010,2010,HI,Hawaii,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,184.4,184.4,,,177.8,191,Overall,Overall,,,,,POINT (-157.85774940299973 21.304850435000446),,15,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2016,2016,HI,Hawaii,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,172.7,172.7,,,166.7,178.7,Overall,Overall,,,,,POINT (-157.85774940299973 21.304850435000446),,15,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2011,2011,GA,Georgia,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,245.4,245.4,,,242,248.7,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2014,2014,IL,Illinois,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,223.2,223.2,,,220.8,225.7,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2010,2010,IA,Iowa,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,231.1,231.1,,,226.3,235.9,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2018,2018,IL,Illinois,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,217.2,217.2,,,214.9,219.6,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2011,2011,ID,Idaho,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,211.6,211.6,,,204.4,218.7,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2015,2015,ID,Idaho,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,206.8,206.8,,,200.1,213.5,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2018,2018,ID,Idaho,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,206.9,206.9,,,200.5,213.3,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2011,2011,IA,Iowa,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,219.2,219.2,,,214.6,223.8,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2010,2010,IL,Illinois,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,236.6,236.6,,,234,239.2,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2018,2018,IA,Iowa,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,216.4,216.4,,,212,220.9,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2013,2013,IL,Illinois,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,223.5,223.5,,,221,225.9,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2014,2014,ID,Idaho,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,205.4,205.4,,,198.6,212.2,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2012,2012,IL,Illinois,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,225.5,225.5,,,223,228,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2010,2010,ID,Idaho,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,217.9,217.9,,,210.5,225.2,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2013,2013,ID,Idaho,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,197.5,197.5,,,190.8,204.3,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2017,2017,ID,Idaho,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,212.9,212.9,,,206.3,219.5,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2017,2017,IL,Illinois,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,219.0,219,,,216.6,221.3,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2013,2013,IA,Iowa,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,220.0,220,,,215.4,224.6,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2017,2017,IA,Iowa,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,217.5,217.5,,,213,222,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2012,2012,ID,Idaho,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,204.0,204,,,197,210.9,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2012,2012,IA,Iowa,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,222.1,222.1,,,217.4,226.7,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2016,2016,IA,Iowa,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,211.8,211.8,,,207.3,216.3,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2015,2015,IA,Iowa,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,211.6,211.6,,,207.1,216.1,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2016,2016,IL,Illinois,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,219.7,219.7,,,217.3,222.1,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2011,2011,IL,Illinois,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,233.1,233.1,,,230.5,235.7,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2016,2016,ID,Idaho,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,210.6,210.6,,,203.9,217.3,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2014,2014,IA,Iowa,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,209.0,209,,,204.5,213.5,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2015,2015,IL,Illinois,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,226.6,226.6,,,224.1,229,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2013,2013,IN,Indiana,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,246.0,246,,,242.4,249.6,Overall,Overall,,,,,POINT (-86.14996019399968 39.766910452000445),,18,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2013,2013,KY,Kentucky,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,261.8,261.8,,,257.2,266.4,Overall,Overall,,,,,POINT (-84.77497104799966 37.645970271000465),,21,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2018,2018,KY,Kentucky,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,254.9,254.9,,,250.6,259.2,Overall,Overall,,,,,POINT (-84.77497104799966 37.645970271000465),,21,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2015,2015,IN,Indiana,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,239.7,239.7,,,236.2,243.2,Overall,Overall,,,,,POINT (-86.14996019399968 39.766910452000445),,18,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2017,2017,KY,Kentucky,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,252.1,252.1,,,247.7,256.4,Overall,Overall,,,,,POINT (-84.77497104799966 37.645970271000465),,21,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2010,2010,KY,Kentucky,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,272.4,272.4,,,267.5,277.2,Overall,Overall,,,,,POINT (-84.77497104799966 37.645970271000465),,21,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2016,2016,KS,Kansas,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,221.8,221.8,,,216.8,226.8,Overall,Overall,,,,,POINT (-98.20078122699965 38.34774030000045),,20,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2011,2011,IN,Indiana,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,248.9,248.9,,,245.2,252.6,Overall,Overall,,,,,POINT (-86.14996019399968 39.766910452000445),,18,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2011,2011,KS,Kansas,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,219.5,219.5,,,214.4,224.6,Overall,Overall,,,,,POINT (-98.20078122699965 38.34774030000045),,20,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2014,2014,IN,Indiana,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,242.1,242.1,,,238.5,245.7,Overall,Overall,,,,,POINT (-86.14996019399968 39.766910452000445),,18,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2018,2018,IN,Indiana,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,237.7,237.7,,,234.3,241.1,Overall,Overall,,,,,POINT (-86.14996019399968 39.766910452000445),,18,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2014,2014,KS,Kansas,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,221.0,221,,,216,226,Overall,Overall,,,,,POINT (-98.20078122699965 38.34774030000045),,20,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2010,2010,IN,Indiana,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,255.4,255.4,,,251.6,259.2,Overall,Overall,,,,,POINT (-86.14996019399968 39.766910452000445),,18,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2012,2012,KY,Kentucky,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,270.1,270.1,,,265.4,274.8,Overall,Overall,,,,,POINT (-84.77497104799966 37.645970271000465),,21,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2013,2013,KS,Kansas,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,218.6,218.6,,,213.6,223.7,Overall,Overall,,,,,POINT (-98.20078122699965 38.34774030000045),,20,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2018,2018,KS,Kansas,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,217.9,217.9,,,213,222.8,Overall,Overall,,,,,POINT (-98.20078122699965 38.34774030000045),,20,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2017,2017,KS,Kansas,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,219.9,219.9,,,215,224.8,Overall,Overall,,,,,POINT (-98.20078122699965 38.34774030000045),,20,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2012,2012,KS,Kansas,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,222.6,222.6,,,217.5,227.7,Overall,Overall,,,,,POINT (-98.20078122699965 38.34774030000045),,20,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2012,2012,IN,Indiana,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,248.6,248.6,,,245,252.3,Overall,Overall,,,,,POINT (-86.14996019399968 39.766910452000445),,18,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2010,2010,KS,Kansas,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,229.4,229.4,,,224.2,234.7,Overall,Overall,,,,,POINT (-98.20078122699965 38.34774030000045),,20,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2016,2016,IN,Indiana,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,238.5,238.5,,,235,242,Overall,Overall,,,,,POINT (-86.14996019399968 39.766910452000445),,18,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2016,2016,KY,Kentucky,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,259.7,259.7,,,255.2,264.1,Overall,Overall,,,,,POINT (-84.77497104799966 37.645970271000465),,21,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2015,2015,KS,Kansas,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,223.8,223.8,,,218.7,228.8,Overall,Overall,,,,,POINT (-98.20078122699965 38.34774030000045),,20,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2014,2014,KY,Kentucky,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,259.2,259.2,,,254.7,263.8,Overall,Overall,,,,,POINT (-84.77497104799966 37.645970271000465),,21,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2011,2011,KY,Kentucky,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,272.2,272.2,,,267.4,277,Overall,Overall,,,,,POINT (-84.77497104799966 37.645970271000465),,21,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2017,2017,IN,Indiana,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,242.4,242.4,,,238.9,245.9,Overall,Overall,,,,,POINT (-86.14996019399968 39.766910452000445),,18,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2015,2015,KY,Kentucky,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,256.5,256.5,,,252,260.9,Overall,Overall,,,,,POINT (-84.77497104799966 37.645970271000465),,21,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2012,2012,MA,Massachusetts,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,182.1,182.1,,,179.1,185,Overall,Overall,,,,,POINT (-72.08269067499964 42.27687047000046),,25,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2016,2016,LA,Louisiana,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,274.4,274.4,,,269.8,279,Overall,Overall,,,,,POINT (-92.44568007099969 31.31266064400046),,22,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2012,2012,LA,Louisiana,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,274.0,274,,,269.2,278.8,Overall,Overall,,,,,POINT (-92.44568007099969 31.31266064400046),,22,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2013,2013,LA,Louisiana,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,276.0,276,,,271.3,280.8,Overall,Overall,,,,,POINT (-92.44568007099969 31.31266064400046),,22,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2016,2016,MA,Massachusetts,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,176.4,176.4,,,173.5,179.2,Overall,Overall,,,,,POINT (-72.08269067499964 42.27687047000046),,25,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2017,2017,MA,Massachusetts,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,174.8,174.8,,,172,177.6,Overall,Overall,,,,,POINT (-72.08269067499964 42.27687047000046),,25,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2018,2018,LA,Louisiana,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,272.0,272,,,267.5,276.5,Overall,Overall,,,,,POINT (-92.44568007099969 31.31266064400046),,22,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2014,2014,LA,Louisiana,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,278.2,278.2,,,273.5,282.9,Overall,Overall,,,,,POINT (-92.44568007099969 31.31266064400046),,22,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2018,2018,MA,Massachusetts,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,172.7,172.7,,,170,175.5,Overall,Overall,,,,,POINT (-72.08269067499964 42.27687047000046),,25,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2013,2013,MA,Massachusetts,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,183.3,183.3,,,180.4,186.3,Overall,Overall,,,,,POINT (-72.08269067499964 42.27687047000046),,25,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2010,2010,LA,Louisiana,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,293.5,293.5,,,288.5,298.6,Overall,Overall,,,,,POINT (-92.44568007099969 31.31266064400046),,22,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2015,2015,MA,Massachusetts,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,181.6,181.6,,,178.7,184.5,Overall,Overall,,,,,POINT (-72.08269067499964 42.27687047000046),,25,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
2011,2011,MA,Massachusetts,NVSS,Cardiovascular Disease,Mortality from total cardiovascular diseases,,"cases per 100,000",Age-adjusted Rate,189.0,189,,,185.9,192,Overall,Overall,,,,,POINT (-72.08269067499964 42.27687047000046),,25,CVD,CVD1_1,AGEADJRATE,OVERALL,OVR,,,,
