YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2011,2011,GU,Guam,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,4.5,4.5,,,3.5,5.9,Overall,Overall,,,,,POINT (144.793731 13.444304),,66,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2019,2019,GU,Guam,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,5.2,5.2,,,3.7,7.1,Overall,Overall,,,,,POINT (144.793731 13.444304),,66,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2017,2017,GU,Guam,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.6,7.6,,,5.9,9.7,Overall,Overall,,,,,POINT (144.793731 13.444304),,66,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2015,2015,GU,Guam,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,6.3,6.3,,,4.7,8.4,Overall,Overall,,,,,POINT (144.793731 13.444304),,66,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2013,2013,GU,Guam,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,5.6,5.6,,,4.4,7.2,Overall,Overall,,,,,POINT (144.793731 13.444304),,66,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2018,2018,GU,Guam,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,5.3,5.3,,,4.1,7,Overall,Overall,,,,,POINT (144.793731 13.444304),,66,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2017,2017,GA,Georgia,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.4,8.4,,,7.5,9.4,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2015,2015,GA,Georgia,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.1,9.1,,,8,10.3,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2016,2016,GU,Guam,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,5.6,5.6,,,4,7.7,Overall,Overall,,,,,POINT (144.793731 13.444304),,66,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2011,2011,GA,Georgia,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.6,9.6,,,8.7,10.5,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2013,2013,GA,Georgia,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.3,8.3,,,7.5,9.2,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2014,2014,GU,Guam,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,5.7,5.7,,,4.6,7.1,Overall,Overall,,,,,POINT (144.793731 13.444304),,66,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2016,2016,GA,Georgia,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.5,8.5,,,7.5,9.6,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2014,2014,GA,Georgia,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.2,8.2,,,7.4,9.2,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,GA,Georgia,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.1,8.1,,,7.2,9.1,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,GU,Guam,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,6.2,6.2,,,4.7,8.2,Overall,Overall,,,,,POINT (144.793731 13.444304),,66,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2018,2018,GA,Georgia,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.9,8.9,,,8.1,9.6,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2011,2011,HI,Hawaii,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.5,9.5,,,8.5,10.7,Overall,Overall,,,,,POINT (-157.85774940299973 21.304850435000446),,15,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2013,2013,HI,Hawaii,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.5,9.5,,,8.6,10.6,Overall,Overall,,,,,POINT (-157.85774940299973 21.304850435000446),,15,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2017,2017,HI,Hawaii,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.9,9.9,,,9,11,Overall,Overall,,,,,POINT (-157.85774940299973 21.304850435000446),,15,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2019,2019,HI,Hawaii,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.7,9.7,,,8.8,10.7,Overall,Overall,,,,,POINT (-157.85774940299973 21.304850435000446),,15,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2015,2015,HI,Hawaii,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.1,10.1,,,9.1,11.3,Overall,Overall,,,,,POINT (-157.85774940299973 21.304850435000446),,15,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2014,2014,HI,Hawaii,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.3,9.3,,,8.4,10.3,Overall,Overall,,,,,POINT (-157.85774940299973 21.304850435000446),,15,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,HI,Hawaii,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.0,9,,,8,10,Overall,Overall,,,,,POINT (-157.85774940299973 21.304850435000446),,15,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2018,2018,HI,Hawaii,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.4,9.4,,,8.5,10.4,Overall,Overall,,,,,POINT (-157.85774940299973 21.304850435000446),,15,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2016,2016,HI,Hawaii,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.7,10.7,,,9.7,11.8,Overall,Overall,,,,,POINT (-157.85774940299973 21.304850435000446),,15,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2013,2013,IA,Iowa,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.8,7.8,,,7,8.7,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2019,2019,IA,Iowa,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.1,8.1,,,7.5,8.9,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2011,2011,IA,Iowa,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.5,8.5,,,7.6,9.5,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2015,2015,IA,Iowa,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.6,7.6,,,6.7,8.6,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2014,2014,IA,Iowa,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.5,8.5,,,7.6,9.4,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2016,2016,IA,Iowa,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.8,7.8,,,7,8.8,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,IA,Iowa,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.0,8,,,7.2,8.9,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2018,2018,IA,Iowa,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.9,7.9,,,7.2,8.6,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2017,2017,IA,Iowa,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.3,9.3,,,8.5,10.2,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2018,2018,ID,Idaho,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.6,8.6,,,7.4,10,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,ID,Idaho,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.4,8.4,,,7.2,9.7,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2014,2014,ID,Idaho,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.7,8.7,,,7.7,9.9,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,IL,Illinois,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.5,8.5,,,7.4,9.7,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2018,2018,IL,Illinois,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.7,8.7,,,7.8,9.7,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2014,2014,IL,Illinois,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.1,9.1,,,8.1,10.2,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2019,2019,IL,Illinois,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.3,8.3,,,7.4,9.2,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2016,2016,IL,Illinois,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.8,8.8,,,7.8,10,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2015,2015,IL,Illinois,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.4,8.4,,,7.4,9.4,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2013,2013,IL,Illinois,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.5,7.5,,,6.6,8.5,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2011,2011,IL,Illinois,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.1,8.1,,,7.1,9.2,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2019,2019,ID,Idaho,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.9,9.9,,,8.7,11.2,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2017,2017,IL,Illinois,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.2,8.2,,,7.3,9.2,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2017,2017,ID,Idaho,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.0,9,,,8,10.2,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2013,2013,ID,Idaho,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.7,8.7,,,7.6,9.9,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2011,2011,ID,Idaho,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.2,9.2,,,8.2,10.4,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2016,2016,ID,Idaho,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.2,9.2,,,8.1,10.5,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2015,2015,ID,Idaho,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.0,9,,,7.9,10.2,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,IN,Indiana,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.0,9,,,8.3,9.9,Overall,Overall,,,,,POINT (-86.14996019399968 39.766910452000445),,18,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2014,2014,IN,Indiana,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.7,10.7,,,9.9,11.6,Overall,Overall,,,,,POINT (-86.14996019399968 39.766910452000445),,18,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2016,2016,IN,Indiana,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.1,10.1,,,9.2,11,Overall,Overall,,,,,POINT (-86.14996019399968 39.766910452000445),,18,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2018,2018,IN,Indiana,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.9,9.9,,,9,10.9,Overall,Overall,,,,,POINT (-86.14996019399968 39.766910452000445),,18,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2013,2013,IN,Indiana,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.2,10.2,,,9.4,11.1,Overall,Overall,,,,,POINT (-86.14996019399968 39.766910452000445),,18,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2011,2011,IN,Indiana,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.6,9.6,,,8.7,10.5,Overall,Overall,,,,,POINT (-86.14996019399968 39.766910452000445),,18,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2015,2015,IN,Indiana,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.1,10.1,,,8.9,11.4,Overall,Overall,,,,,POINT (-86.14996019399968 39.766910452000445),,18,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2019,2019,IN,Indiana,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.8,9.8,,,9,10.7,Overall,Overall,,,,,POINT (-86.14996019399968 39.766910452000445),,18,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2017,2017,IN,Indiana,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.0,10,,,9.3,10.7,Overall,Overall,,,,,POINT (-86.14996019399968 39.766910452000445),,18,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2016,2016,KS,Kansas,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.6,8.6,,,8,9.3,Overall,Overall,,,,,POINT (-98.20078122699965 38.34774030000045),,20,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2018,2018,KS,Kansas,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.8,9.8,,,9.1,10.6,Overall,Overall,,,,,POINT (-98.20078122699965 38.34774030000045),,20,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,KS,Kansas,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.5,8.5,,,7.8,9.2,Overall,Overall,,,,,POINT (-98.20078122699965 38.34774030000045),,20,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2014,2014,KS,Kansas,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.7,8.7,,,8.1,9.3,Overall,Overall,,,,,POINT (-98.20078122699965 38.34774030000045),,20,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2011,2011,KS,Kansas,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.8,8.8,,,8.3,9.4,Overall,Overall,,,,,POINT (-98.20078122699965 38.34774030000045),,20,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2013,2013,KS,Kansas,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.9,8.9,,,8.5,9.4,Overall,Overall,,,,,POINT (-98.20078122699965 38.34774030000045),,20,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2015,2015,KS,Kansas,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.6,8.6,,,8.1,9.1,Overall,Overall,,,,,POINT (-98.20078122699965 38.34774030000045),,20,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2017,2017,KS,Kansas,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.1,9.1,,,8.6,9.6,Overall,Overall,,,,,POINT (-98.20078122699965 38.34774030000045),,20,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2019,2019,KS,Kansas,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.0,10,,,9.3,10.7,Overall,Overall,,,,,POINT (-98.20078122699965 38.34774030000045),,20,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2015,2015,KY,Kentucky,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,12.0,12,,,10.7,13.5,Overall,Overall,,,,,POINT (-84.77497104799966 37.645970271000465),,21,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2011,2011,KY,Kentucky,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.3,10.3,,,9.4,11.3,Overall,Overall,,,,,POINT (-84.77497104799966 37.645970271000465),,21,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2011,2011,LA,Louisiana,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,6.4,6.4,,,5.7,7.2,Overall,Overall,,,,,POINT (-92.44568007099969 31.31266064400046),,22,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2013,2013,KY,Kentucky,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.3,9.3,,,8.5,10.3,Overall,Overall,,,,,POINT (-84.77497104799966 37.645970271000465),,21,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2013,2013,LA,Louisiana,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.7,7.7,,,6.6,9,Overall,Overall,,,,,POINT (-92.44568007099969 31.31266064400046),,22,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2017,2017,LA,Louisiana,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.0,9,,,7.9,10.2,Overall,Overall,,,,,POINT (-92.44568007099969 31.31266064400046),,22,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2017,2017,KY,Kentucky,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.6,10.6,,,9.5,11.8,Overall,Overall,,,,,POINT (-84.77497104799966 37.645970271000465),,21,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2019,2019,KY,Kentucky,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.3,9.3,,,8.3,10.4,Overall,Overall,,,,,POINT (-84.77497104799966 37.645970271000465),,21,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2019,2019,LA,Louisiana,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.8,7.8,,,7,8.8,Overall,Overall,,,,,POINT (-92.44568007099969 31.31266064400046),,22,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2016,2016,LA,Louisiana,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.4,8.4,,,7.2,9.9,Overall,Overall,,,,,POINT (-92.44568007099969 31.31266064400046),,22,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2016,2016,KY,Kentucky,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,11.5,11.5,,,10.5,12.6,Overall,Overall,,,,,POINT (-84.77497104799966 37.645970271000465),,21,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2014,2014,KY,Kentucky,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,11.9,11.9,,,10.8,13.1,Overall,Overall,,,,,POINT (-84.77497104799966 37.645970271000465),,21,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2015,2015,LA,Louisiana,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.1,8.1,,,7.1,9.3,Overall,Overall,,,,,POINT (-92.44568007099969 31.31266064400046),,22,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2018,2018,KY,Kentucky,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,11.3,11.3,,,10.2,12.6,Overall,Overall,,,,,POINT (-84.77497104799966 37.645970271000465),,21,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,KY,Kentucky,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,11.0,11,,,10.1,12,Overall,Overall,,,,,POINT (-84.77497104799966 37.645970271000465),,21,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2014,2014,LA,Louisiana,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.6,7.6,,,6.8,8.5,Overall,Overall,,,,,POINT (-92.44568007099969 31.31266064400046),,22,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,LA,Louisiana,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.4,7.4,,,6.5,8.3,Overall,Overall,,,,,POINT (-92.44568007099969 31.31266064400046),,22,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2018,2018,LA,Louisiana,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.9,8.9,,,7.7,10.2,Overall,Overall,,,,,POINT (-92.44568007099969 31.31266064400046),,22,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2019,2019,MA,Massachusetts,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.3,10.3,,,9.5,11.3,Overall,Overall,,,,,POINT (-72.08269067499964 42.27687047000046),,25,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2013,2013,MA,Massachusetts,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,11.5,11.5,,,10.6,12.4,Overall,Overall,,,,,POINT (-72.08269067499964 42.27687047000046),,25,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2015,2015,MA,Massachusetts,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.2,10.2,,,9.4,11.2,Overall,Overall,,,,,POINT (-72.08269067499964 42.27687047000046),,25,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2017,2017,MA,Massachusetts,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,11.4,11.4,,,10.1,12.8,Overall,Overall,,,,,POINT (-72.08269067499964 42.27687047000046),,25,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
